1;Икру выложить в салатницу и украсить кружочками репчатого лука или мелко нарезанным зеленым луком. [Илья Лазерсон, Сергей Синельников, Татьяна Соломоник. Архиерейские грузди, нет сопливей! // «Петербургский Час пик», 2003.09.24] [омонимия не снята]
1;Размельченные грибы обжарить вместе с репчатым луком, добавить сметану, яичный желток, сваренный в соленой воде рис, перемешать с взбитым яичным белком. [Илья Лазерсон, Сергей Синельников, Татьяна Соломоник. Грибоедовское // «Петербургский Час пик», 2003.09.17] [омонимия не снята]
1;Затем всыпать гречневую крупу, добавить нарезанный кольцами репчатый лук, посолить и варить до готовности крупы. [Илья Лазерсон, Сергей Синельников, Татьяна Соломоник. Грибоедовское // «Петербургский Час пик», 2003.09.17] [омонимия не снята]
1;Нарезайте как для салата, добавьте по вкусу репчатый лук, чеснок, соль, перец. [Илья Лазерсон, Сергей Синельников, Татьяна Соломоник. Я из всего шашлык сделаю! // «Петербургский Час пик», 2003.09.03] [омонимия не снята]
1;На 3 порции: 500 г баранины ( мякоти), 50 г риса, 700 г капусты, 50 г чернослива, по 3 веточки зелени кинзы, эстрагона, сельдерея и базилика, 250 г репчатого лука, по 300 г фейхоа и айвы ( или кислых яблок), соль ― по вкусу. [Ольга Федорова. Вундеркинд из Бразилии // «Семейный доктор», 2003.11.15] [омонимия не снята]
1;В каждый лист заверните фарш и положите в кастрюлю, прослоив нарезанным кружками репчатым луком, чередуя с ломтиками фейхоа и айвы. [Ольга Федорова. Вундеркинд из Бразилии // «Семейный доктор», 2003.11.15] [омонимия не снята]
1;Посадка на окне репчатого лука для получения зелени/ 1- 2 ( с 13 ч), 5- 7 ( до 14 ч), 11 ( с 14 ч) ― 12 ( до 14 ч), 18 ( с 10 ч) - 19 ( до 10 ч), 20 ( с 11 ч) - 21 ( до 11 ч), 27  ( с 13 ч) - 29 ( до 21 ч)  [Тамара Асс. Календарь земледельца // «Сельская новь», 2003.11.11] [омонимия не снята]
1;Для получения свежей зелени выращиваю на окне репчатый лук, выгоняю зелень свеклы, высеиваю семена кресс-салата, листовой горчицы, огуречной травы, кинзы, петрушки, сельдерея. [Тамара Асс. Календарь земледельца // «Сельская новь», 2003.12.16] [омонимия не снята]
1;2. Средняя рассада ( посев семян с 15 марта по 10 апреля) ― позднеспелые сорта белокочанной капусты, томат, перец, баклажан, огурцы, кабачки, арбузы, дыни, репчатый лук, брокколи, кольраби, краснокочанная, цветная, пекинская, брюссельская капуста, свекла столовая. [Юрий Андреев. Все начинается с рассады // «Сад своими руками», 2003.05.15] [омонимия не снята]
1;Профилактическая мера ― опрыскивание раствором шелухи репчатого лука. [Вера Криппа. И будете как огурчик! // «Вечерняя Москва», 2002.05.16] [омонимия не снята]
1;1 кг спелых помидоров, 150 г сухариков из неочищенной пшеничной муки, огурец средних размеров, 2 зубчика чеснока, головка репчатого лука, стручок болгарского перца, 250 г оливкового масла, 1 ч. ложка. уксуса ( лучше винного). [Инна Щепеткова. Оле, олива! // «Семейный доктор», 2002.05.15] [омонимия не снята]
1;Минимальным их накоплением характеризуются томаты, репчатый лук, яблони, вишни, сливы, смородина, крыжовник. [Наталия Ковалева. О необходимости смотреть под ноги, или Чем опасна почва // «Сад своими руками», 2002.12.15] [омонимия не снята]
1;Нашинковать кольцами репчатый лук и, добавляя белое сухое вино ( 1 стакан на 2 кг мяса), еще раз перемешать, приминая мясо пальцами. [Татьяна Веденеева. Рецепты для пикника от Татьяны Веденеевой специально для журнала «Загородная жизнь» // «Homes & Gardens», 2002.09.13] [омонимия не снята]
1;Смешать сливочное масло с мелко порезанным репчатым луком, зеленью петрушки и молотым черным перцем. [Юрий Зубцов. Мужской разговор, или бордо с пельменями // «Домовой», 2002.02.04] [омонимия не снята]
1;"В фарш добавить отваренный до полуготовности рис, мелко нарезанный репчатый лук, кинзу, мяту, базилик, чабрец, майоран, соль, перец; фарш тщательно перемешать. [Яна Абрамова. Севанская форель // «100% здоровья», 2002.11.11] [омонимия не снята]"
1;В процеженный бульон положить куски курицы, мелко нарезанный и обжаренный репчатый лук, поджаренную и разведенную бульоном муку и довести до кипения. [Яна Абрамова. Севанская форель // «100% здоровья», 2002.11.11] [омонимия не снята]
1;Необходимые ингредиенты из расчета на четырех человек: 4 стакана риса  ( лучше продолговатого), 300 г свежих или мороженых неочищенных креветок, 500 г королевских креветок, 500 г тигровых креветок, 2 некрупных кальмара или каракатицы, 2 небольших головки репчатого лука, 2- 3 зубчика чеснока, 1 красный болгарский перец, соль и оливковое масло. [Татьяна Буржинская. Испания ― солнечная страна коррид и серенад // «Туризм и образование», 2001.03.15] [омонимия не снята]
1;Листья посолить, слегка помять и дать постоять в прохладном месте 15- 20 минут, после чего смешать с черешками, посыпать мелко рубленным репчатым луком и полить смесью майонеза с растительным маслом. [Что у нас на обед (2000)] [омонимия не снята]
1;Сваренные вкрутую яйца порубить, смешать с крапивой, подорожником, рубленым репчатым луком. [Что у нас на обед (2000)] [омонимия не снята]
1;700 г вареных белых грибов, 50 г репчатого лука, 250 г майонеза, зелень петрушки, соль, черный молотый перец. [Что у нас на обед (2000)] [омонимия не снята]
1;300 г соленых или маринованных грибов, 400 г отварного картофеля, 500 г репчатого лука, черный молотый перец, соль, 1 стакан сметаны. [Что у нас на обед (2000)] [омонимия не снята]
1;Положить в кастрюлю, налить холодную воду из расчета 4- 5 л на 1 кг, добавить петрушку и репчатый лук, закрыть крышкой и нагревать до кипения. [Что у нас на обед (2000)] [омонимия не снята]
1;В нем торговали обросшей комьями земли картошкой, вялой капустой, репчатым луком, похожим на смазочное масло повидлом и ржавыми банками с молдавским борщом. [Евгений Рубин. Пан или пропал. Жизнеописание (1999-2000)] [омонимия не снята]
1;Селедка, политая постным маслом и, словно одеялом, укрытая слоем крупно нарезанного репчатого лука, ломтики полукопченой колбасы, винегрет ― вот и вся закуска. [Евгений Рубин. Пан или пропал. Жизнеописание (1999-2000)] [омонимия не снята]
1;Известно много сортов лука: лук репчатый, лук- порей, лук- шалот, лук- батун и др. [Т. А. Гаврилова, Т. М. Воробьева. Домашнее консервирование (1999)] [омонимия не снята]
1;На 3 кг капусты, 1 кг моркови, 1 кг репчатого лука, 0, 5 кг сладкого перца, 400 г растительного масла, 0, 75 стакана 3- процентного уксуса, 0, 5 стакана сахара, 1 ст. ложка соли. [Т. А. Гаврилова, Т. М. Воробьева. Домашнее консервирование (1999)] [омонимия не снята]
1;Капусту нарезать крупными кусками, морковь кружочками, репчатый лук кольцами, перец соломкой и поместить все в большую посуду. [Т. А. Гаврилова, Т. М. Воробьева. Домашнее консервирование (1999)] [омонимия не снята]
1;Нашинкованную капусту перетирают с солью, смешивают с нарезанной морковью и белым сладким репчатым луком ( 1 кг на 20 кг капусты), пересыпают черным перцем- горошком, лавровым листом, после утрамбовки придавливают гнетом. [Т. А. Гаврилова, Т. М. Воробьева. Домашнее консервирование (1999)] [омонимия не снята]
1;Очищенный репчатый лук нарезать кружочками или пластинками, а затем на более мелкие кусочки. [Т. А. Гаврилова, Т. М. Воробьева. Домашнее консервирование (1999)] [омонимия не снята]
1;Нарезать 2 головки репчатого лука и пучок укропа, добавить 250 г сухой горчицы и 5 ст. ложек сахара, 0, 25 ст. ложки уксуса. [Т. А. Гаврилова, Т. М. Воробьева. Домашнее консервирование (1999)] [омонимия не снята]
1;В этом году, как только по радио прозвучали первые предупреждения медиков о надвигающемся особо зловредном гриппе с высокой температурой и симптомами отравления, Евгений немедленно начал есть витамины пригоршнями и запихивать в себя на ночь ненавистный репчатый лук, но все равно свалился с температурой под сорок и изматывающей рвотой. [Александра Маринина. Мужские игры (1997)] [омонимия не снята]
1;Начинается торговля репчатым луком. [Андрей Балдин. Московские праздные дни (1997)] [омонимия не снята]
1;Кольраби по-немецки ( на 5 порций): нарежьте 500 г капусты соломкой, смешайте с 2 головками мелко нашинкованного репчатого лука, добавьте 3 столовые ложки растительного масла и припустите. [В. Мещерякова, В. Мухин. Капустник // «Здоровье», 1997.12.15] [омонимия не снята]
1;В нем плавали ошметки мутно- прозрачного, как медуза, репчатого лука. [Дуня Смирнова. Рыбий жир // «Столица», 1997.10.28] [омонимия не снята]
1;Другие предлагают вареные бобы, утопленные накануне в растительном масле и замаскированные кружочками репчатого лука ― с ними у нас тоже мало общего. [Николай Фохт. Моя лобиография // «Столица», 1997.04.01] [омонимия не снята]
1;Купив в Елисеевском гастрономе репчатого лука с гнильцой, пытливый корреспондент немедленно отправился за жалобной книгой к администратору. [Дорогая моя столица // «Столица», 1997.08.26] [омонимия не снята]
1;Нам понадобится один килограмм говяжий вырезки ( средней или хвостовой ее части), 600 граммов сливок жирностью не менее 38 процентов, одна столовая ложка сливочного масла, немного растительного, одна столовая ложка нарезанного репчатого лука, долька чеснока, 50 граммов хорошего коньяка ( ребята, хо- ро- ше- го, а не так себе!  [Мясо по переписке // «Столица», 1997.12.08] [омонимия не снята]
1;В сковородку добавляется сливочное масло и мелко нарезанный репчатый лук. [Мясо по переписке // «Столица», 1997.12.08] [омонимия не снята]
1;Нарезать кубиками репчатый лук и поджарить его на сливочном масле до полуготовности. [Рыба по имени Солнце // «Столица», 1997.10.28] [омонимия не снята]
1;Татьяна не мешала ей, вымыла посуду, что-то мурлыкая себе под нос, приготовила жидкое тесто для блинов, которыми будет потчевать вернувшегося с работы мужа, и замариновала в подслащенном уксусе репчатый лук. [Александра Маринина. Светлый лик смерти (1996)] [омонимия не снята]
1;продолжал государственный лауреат, заботливо снимая со лба Телятникова кружочки тонко порезанного репчатого лука. [Николай Дежнев. В концертном исполнении (1993)] [омонимия не снята]
1;Смесь овощей: 250 граммов моркови, 250 граммов петрушки, 250 граммов сладкого перца, 250 граммов репчатого лука, 250 граммов зелени укропа промойте, очистите и нашинкуйте. [В. В. Чумакова. Витамины на зиму // «Здоровье», 1991] [омонимия не снята]
1;Посыпьте сверху рубленым репчатым луком и порошком растворимого кофе. [Рецепты // «Трамвай», 1990] [омонимия не снята]
1;Соус ореховый: толченые орехи развести уксусом, добавить кипяченую воду, рубленый репчатый лук, толченый чеснок, соль, красный перец, зелень мяты и кинзы. [Рецепты // «Работница», 1989] [омонимия не снята]
1;Итак, кроме капусты, огурцов, помидоров, в той же самой посуде посолите свеклу, морковь, репу, редьку, редиску, цветную капусту, кабачки, репчатый лук, чеснок, петрушку ― все эти овощи или те, которые у вас есть. [В. Михайлов. Солим по-новому // «Работница», 1988] [омонимия не снята]
1;воде, затем откинуть на сито. Репчатый лук спассеровать на разогретом масле, прибавить отваренную крапиву и измельченную зелень киндзы. [Е. Касминская. Поджаристый... лопух // «Работница», 1988] [омонимия не снята]
1;120 г репчатого лука, 8 яиц, зелень киндзы и соль ― по вкусу. [Е. Касминская. Поджаристый... лопух // «Работница», 1988] [омонимия не снята]
1;Но даже в этом многоцветье « даров» бросился в глаза золотисто- розовый ― крупный, сухой как на подбор ― репчатый лук. [Маргарита Федотова. Малая семья в большой экономике // «Сельская новь», 1988] [омонимия не снята]
1;Выращивают помидоры, капусту, репчатый лук и лук на перо, болгарский перец, чеснок, укроп. [Маргарита Федотова. Малая семья в большой экономике // «Сельская новь», 1988] [омонимия не снята]
1;Морковь, тушенная с репчатым луком. [На гарнир — морковь // «Сельская новь», 1988] [омонимия не снята]
1;700 г картофеля, 100 г моркови, 80 г репчатого лука, 40 г корня петрушки, 80 г зерен вареной кукурузы, 60 г топленого масла, 200 г томатного соуса, специи, зелень. [Рецепты // «Работница», 1988] [омонимия не снята]
1;Для фарша: 500 г говядины ( можно свинину, баранину, птицу), 100 г шпика, 100 г репчатого лука, 50 г молока, 30 г муки, 50 г жира, перец черный. [Рецепты // «Работница», 1988] [омонимия не снята]
1;Для гарнира: 500 г картофеля, 200 г моркови, 150 г репчатого лука, 100 г зеленого горошка, 100 г столового маргарина. [Рецепты // «Работница», 1988] [омонимия не снята]
1;Это ― бобы, горох, фасоль, редис, репа, редька, чеснок, репчатый лук, щавель, шпинат. [Что «любит» и «не любит» печень // «Сельская новь», 1988] [омонимия не снята]
1;Только теперь я не чистил и не жарил их, а прямо в кожуре, расщепив руками на дольки, как обычно разламывают мандарины, стелил толстым слоем в подмасленную эмалированную кастрюлю, добавлял перец, лавровый лист, репчатый лук, мелкую столовую соль и загонял в духовку газовой плиты. [А. Семенов. Грибы для непьющих // «Химия и жизнь», 1986] [омонимия не снята]
1;Важно, что директор каждой из четырех овощных баз Омска уже в июне знает, сколько картофеля, капусты, свеклы, моркови, репчатого лука предполагается заложить на хранение, из какого хозяйства предстоит их везти, и тогда уже решает, какие силы для этого потребуются, что конкретно им предстоит делать. [С. Тимашев. Чем хорош омский овощ // «Химия и жизнь», 1985] [омонимия не снята]
1;Едва не покупаю длинную связку золотистого репчатого лука. [Геннадий Алексеев. Зеленые берега (1983-1984)] [омонимия не снята]
1;Правильно, и сразу же отдать ей долг, и заказать селедочку, масляно поблескивающую, жирную, тающую, ломтиками, посыпанную мелко нарезанным зеленым лучком, а к ней три- четыре рассыпчатых картофелины и тут же кубик масла прямо из ледяной воды, и бутылочку « пльзеньского» ( нет- нет, без этого не обойдется, я это заслужил сегодня) … И еще соленые грузди, сопливенькие, в соку, вперемешку с репчатым луком кольчиками… А притушив [Аркадий Стругацкий, Борис Стругацкий. Хромая судьба (1982)] [омонимия не снята]
1;Сам же Данилов мог всю жизнь провести в своем городке, разводить в огороде ярославский репчатый лук, а теперь уж и покоиться смиренным мещанином под тополями и березами на даниловском кладбище ― ведь по людским понятиям он родился в конце восемнадцатого столетия. [Владимир Орлов. Альтист Данилов (1980)] [омонимия не снята]
1;Поджарить в масле мелко нарезанный зеленый или репчатый лук, добавить столовую ложку муки, чайную ложку красного сладкого перца ( молотого), пассеровать. [И. Грушевский. Болгарский обед // «Работница», 1980] [омонимия не снята]
1;Для этого супа лучше взять репчатый лук. [И. Грушевский. Болгарский обед // «Работница», 1980] [омонимия не снята]
1;Мелко порубленный репчатый лук обжарить на сковороде в масле вместе с томатным пюре или кетчупом. [И. Грушевский. Болгарский обед // «Работница», 1980] [омонимия не снята]
1;За 10 минут до готовности добавить крупно нарезанный репчатый лук ( 1 луковицу), за 5 минут ― несколько зубков чеснока. [В. Тюрин, Г. С. Шаталова. Чтобы жить, не болея // «Наука и жизнь», 1979] [омонимия не снята]
1;За пять минут до готовности бросить в рис мелко нарезанный репчатый лук. [В. Тюрин, Г. С. Шаталова. Чтобы жить, не болея // «Наука и жизнь», 1979] [омонимия не снята]
1;Я собственноручно снял с моего огорода 36 пудов картофеля в огромных бело-розовых клубнях, вырыл много ядреной петровской репы, египетской круглой свеклы, остро и дико пахнущего сельдерея, репчатого лука, красной, толстой, упругой грачевской моркови и крупного белого ребристого чеснока ― этого верного противоцинготного средства… Весь мой огород был размером в двести пятьдесят квадратных саженей, но, по совести могу сказать, потрудился я над ним усердно, даже [К. А. Куприна. Куприн ― мой отец (1979)] [омонимия не снята]
1;Прекрасный репчатый лук дают. [Виктор Конецкий. На околонаучной параболе (Путешествие в Академгородок). Повесть (1978)] [омонимия не снята]
1;На автограмме разреза луковицы (репчатый лук), не начавшей прорастать, изображение едва заметно. [Л. Крауш. Автография // «Химия и жизнь», 1967] [омонимия не снята]
1;Очищенные орехи истолочь, добавить нашинкованный репчатый лук, истолченные вместе чеснок, стручковый перец, зелень киндзы, толченый имеретинский шафран и соль. [обобщенный. Не перцем единым... // «Химия и жизнь», 1967] [омонимия не снята]
1;Очистить репчатый лук, очень мелко нарезать и поджарить в растительном масле. [обобщенный. Не перцем единым... // «Химия и жизнь», 1967] [омонимия не снята]
1;Сюда, с огромной самодельной лодки, две бабы и пять мужиков сгружали мешки, набитые репчатым луком. [Ю. М. Нагибин. Дневник (1965)] [омонимия не снята]
1;Мы помним рыбу, которую мы ели в Египте даром, огурцы, дыни, лук, репчатый лук и чеснок. [Р. Я. Райт-Ковалева. Роберт Бернс (1959)] [омонимия не снята]
1;На 500 г грибов 50 г репчатого лука, 150 г помидоров, 100 г консервированного зеленого горошка, 2 столовые ложки растительного масла, 4 столовые лежки уксуса. [Н. Аптер, В. Вышинский. Кушанья из грибов // «Работница», 1957] [омонимия не снята]
1;Взять соленые белые грибы, подосиновики, подберезовики и другие, мелко изрубить, добавить нашинкованный репчатый лук или перья зеленого лука. [Н. Аптер, В. Вышинский. Кушанья из грибов // «Работница», 1957] [омонимия не снята]
1; лук или перья зеленого лука. Репчатый лук можно слегка поджарить на растительном масле. [Н. Аптер, В. Вышинский. Кушанья из грибов // «Работница», 1957] [омонимия не снята]
1;Все смешать, добавить перец, выложить на салатницу или тарелку, украсив кружками репчатого лука либо нашинкованным пером зеленого лука. [Н. Аптер, В. Вышинский. Кушанья из грибов // «Работница», 1957] [омонимия не снята]
1;На 500 г грибов 200 г гороха, 2 столовые ложки топленого или растительного масла, 1 головку репчатого лука, перец ― по вкусу. [Н. Аптер, В. Вышинский. Кушанья из грибов // «Работница», 1957] [омонимия не снята]
1;На 50 г сушеных грибов 1 стакан риса, 2 головки репчатого лука, 2- 3 столовые ложки коровьего или растительного масла. [Н. Аптер, В. Вышинский. Кушанья из грибов // «Работница», 1957] [омонимия не снята]
1;Отдельно поджарить нашинкованный репчатый лук, смешать поджаренный лук и поджаренные грибы, добавить соль ( по желанию ― перец толченый). [Н. Аптер, В. Вышинский. Кушанья из грибов // «Работница», 1957] [омонимия не снята]
1;Между двух половинок сельди поместить мелко нарезанный зеленый или рубленый репчатый лук, посыпать зеленью петрушки, по сторонам сельди разложить кучками мелко нарезанные вареные овощи: картофель, морковь, репу, а также вареные яйца. [Праздничный стол // «Крестьянка», 1954] [омонимия не снята]
1;На одном из них был поджаренный ячменный хлеб из штата Висконсин, другое содержало тонко нарезанный репчатый лук, на третьем находились ломтики превосходного чикагского сыра. [М. С. Шагинян. Месс-Менд, или Янки в Петрограде (1923-1924-1954)] [омонимия не снята]
1;Чего- чего только не было расставлено на белой вышитой скатерти, между штофами, сулеями и кувшинами, одолженными для такого случая у супруги стрелецкого головы: и сдобные пироги с вязигой, и пирожки с рублеными яйцами да с рыжиками, и котлома с перченой бараниной, и резаная красная капуста с репчатым луком, и заяц в вине, что подается после суточного томления на жару в малых, замазанных глиною [Ю. П. Герман. Россия молодая. Часть вторая (1952)] [омонимия не снята]
1;Матрена приперла на себе хлеба, квасу, сеченой капусты, репчатого луку. [В. Я. Шишков. Емельян Пугачев. Книга вторая. Ч. 1-2 (1939-1945)] [омонимия не снята]
1;Мы помним рыбу, которую ели в Египте, и огурцы, и дыни, и лук, и репчатый лук, и чеснок. [Лев Лунц. В пустыне (1921)] [омонимия не снята]
1;Мы помним рыбу, и репчатый лук, которые ели в Египте, и огурцы, и дыни, и лук, и чеснок. [Лев Лунц. В пустыне (1921)] [омонимия не снята]
1;Из луковых растений только репчатый лук и лукь- резанец выгоняются в парнике, а лук- поррей по большей части не выводится в парнике, а только подготовляется в виде рассады для высадки в грунт. [П. И. Каменоградский. Парники и ранняя выгонка овощей, рассады и земляники (1906)] [омонимия не снята]
